template_id,process_id,process_name,process_group,phase,section_name,sort_order,source_sheet,source_row,original_process,original_item,app_item_text,required,risk_level,default_status,assignee_role_default,worker_action_buttons,office_status_options,needs_review,note
CHK-0237,PROC_WALLPAPER,도배,도배,finish,,8,공정별 체크리스트,266,도배공사,도배가 오염된 곳은 없는가?,도배가 오염된 곳은 없는가?,True,medium,NOT_STARTED,도배 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0238,PROC_WALLPAPER,도배,도배,finish,,9,공정별 체크리스트,267,도배공사,도배 밑작업은 꼼꼼하게 하는가?,도배 밑작업은 꼼꼼하게 하는가?,True,medium,NOT_STARTED,도배 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0239,PROC_WALLPAPER,도배,도배,finish,,10,공정별 체크리스트,268,도배공사,여드름 자국이 있는곳이 있는가?,여드름 자국이 있는곳이 있는가?,True,low,NOT_STARTED,도배 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0240,PROC_WALLPAPER,도배,도배,finish,,11,공정별 체크리스트,269,도배공사,걸레받이가 없는곳이 있는가?,걸레받이가 없는곳이 있는가?,True,low,NOT_STARTED,도배 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0241,PROC_WALLPAPER,도배,도배,finish,,12,공정별 체크리스트,270,도배공사,필요한 전기 기구류는 다 와 있는가?,필요한 전기 기구류는 다 와 있는가?,True,high,NOT_STARTED,도배 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0242,PROC_FIXTURE_CEILING_PARTITION,도기류·돔천정·파티션,위생기구·천정·파티션,installation,,1,공정별 체크리스트,272,"도기류세팅, 돔천정, 파티션",액세서리 위치는 고객과 충분히 협의 하였는가?,액세서리 위치는 고객과 충분히 협의하였는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0243,PROC_FIXTURE_CEILING_PARTITION,도기류·돔천정·파티션,위생기구·천정·파티션,installation,,2,공정별 체크리스트,273,"도기류세팅, 돔천정, 파티션",돔천정 세팅시 환풍기 위치는 고려 하였는가?,돔천정 세팅시 환풍기 위치는 고려 하였는가?,True,high,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0244,PROC_FIXTURE_CEILING_PARTITION,도기류·돔천정·파티션,위생기구·천정·파티션,installation,,3,공정별 체크리스트,274,"도기류세팅, 돔천정, 파티션",돔천정 점검구가 파티션라인과 간섭되지 않는가?,돔천정 점검구가 파티션라인과 간섭되지 않는가?,True,low,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0245,PROC_FIXTURE_CEILING_PARTITION,도기류·돔천정·파티션,위생기구·천정·파티션,installation,,4,공정별 체크리스트,275,"도기류세팅, 돔천정, 파티션",돔천정에 타공될 등 위치는 고객과 의논하였는가? (간접등 넣고나서 불켜놓고 고객 부를것),돔천정에 타공될 등 위치는 고객과 의논하였는가? (간접등 넣고나서 불켜놓고 고객 부를것),True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0246,PROC_FIXTURE_CEILING_PARTITION,도기류·돔천정·파티션,위생기구·천정·파티션,installation,,5,공정별 체크리스트,276,"도기류세팅, 돔천정, 파티션",파티션이 설치하고 남는 폭이 600~700정도 나오는가?,파티션이 설치하고 남는 폭이 600~700정도 나오는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0247,PROC_FURNITURE,가구,가구,installation,,1,공정별 체크리스트,278,가구공사,가구 주변마감이 수직수평이 맞는가,가구 주변 마감의 수직·수평이 맞는가?,True,medium,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,앱용 질문형 문장으로 정리
CHK-0248,PROC_FURNITURE,가구,가구,installation,,2,공정별 체크리스트,279,가구공사,가구 손잡이 높이는 고객과 상의가 되었는가,가구 손잡이 높이는 고객과 상의가 되었는가?,True,medium,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,앱용 질문형 문장으로 정리
CHK-0249,PROC_FURNITURE,가구,가구,installation,,3,공정별 체크리스트,280,가구공사,가구색상에 이색진 문짝은 없는가?,가구색상에 이색진 문짝은 없는가?,True,medium,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0250,PROC_FURNITURE,가구,가구,installation,,4,공정별 체크리스트,281,가구공사,서랍은 잘 열리고 닫히는가,서랍은 잘 열리고 닫히는가?,True,low,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,앱용 질문형 문장으로 정리
CHK-0251,PROC_FURNITURE,가구,가구,installation,,5,공정별 체크리스트,282,가구공사,싱크상판을 설치하고 보양작업을 하였는가?,싱크상판을 설치하고 보양작업을 하였는가?,True,medium,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0252,PROC_FURNITURE,가구,가구,installation,,6,공정별 체크리스트,283,가구공사,가구의 체결이 단단하게 되었는가?,가구의 체결이 단단하게 되었는가?,True,medium,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0253,PROC_FURNITURE,가구,가구,installation,,7,공정별 체크리스트,284,가구공사,서랍의 분리 방법을 작업자에게 물어보았는가?,서랍의 분리 방법을 작업자에게 물어보았는가?,True,low,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0254,PROC_FURNITURE,가구,가구,installation,,8,공정별 체크리스트,285,가구공사,가구 내부에 들어가는 전기라인중에 빠진것이 없는가?,가구 내부에 들어가는 전기라인중에 빠진것이 없는가?,True,high,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0255,PROC_FURNITURE,가구,가구,installation,,9,공정별 체크리스트,286,가구공사,가구 엣지 부착부분의 컨디션은 괜찮은가?,가구 엣지 부착부분의 컨디션은 괜찮은가?,True,medium,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0256,PROC_FURNITURE,가구,가구,installation,,10,공정별 체크리스트,287,가구공사,분배기 커버는 설치되었는가?,분배기 커버는 설치되었는가?,True,medium,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0257,PROC_FURNITURE,가구,가구,installation,,11,공정별 체크리스트,288,가구공사,가구 문짝의 라인이 잘 맞는가?,가구 문짝의 라인이 잘 맞는가?,True,medium,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0258,PROC_FURNITURE,가구,가구,installation,,12,공정별 체크리스트,289,가구공사,PUSH문짝은 잘 작동 되는가?,PUSH문짝은 잘 작동 되는가?,True,medium,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0259,PROC_FURNITURE,가구,가구,installation,,13,공정별 체크리스트,290,가구공사,틸트업 장은 잘 작동 되는가? 많이 열리는가?,틸트업 장은 잘 작동 되는가? 많이 열리는가?,True,low,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0260,PROC_FURNITURE,가구,가구,installation,,14,공정별 체크리스트,291,가구공사,싱크볼에 기스는 없는가?,싱크볼에 기스는 없는가?,True,low,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0261,PROC_FURNITURE,가구,가구,installation,,15,공정별 체크리스트,292,가구공사,싱크대 높이를 도면과 확인하였는가?,싱크대 높이를 도면과 확인하였는가?,True,medium,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0262,PROC_FURNITURE,가구,가구,installation,,16,공정별 체크리스트,293,가구공사,마감스티커는 다 붙어있는가?,마감스티커는 다 붙어있는가?,True,medium,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0263,PROC_FURNITURE,가구,가구,installation,,17,공정별 체크리스트,294,가구공사,싱크대 수전연결후 물이 새는곳은 없는가?,싱크대 수전연결후 물이 새는곳은 없는가?,True,low,NOT_STARTED,가구 작업자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0264,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,1,공정별 체크리스트,296,"등기구설치, 문설치, 에어컨설치",기구류의 개수가 맞는가?,기구류의 개수가 맞는가?,True,low,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0265,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,2,공정별 체크리스트,297,"등기구설치, 문설치, 에어컨설치",스위치 및 콘센트의 수평이 맞는가?,스위치 및 콘센트의 수평이 맞는가?,True,high,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0266,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,3,공정별 체크리스트,298,"등기구설치, 문설치, 에어컨설치","조명의 라인이 맞는가? (예, 등 3개 일렬로 있는경우 ㅇ ㅇ ㅇ)","조명의 라인이 맞는가? (예, 등 3개 일렬로 있는경우 ㅇ ㅇ ㅇ)",True,low,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0267,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,4,공정별 체크리스트,299,"등기구설치, 문설치, 에어컨설치",감지기가 빠짐없이 설치 되었는가?,감지기가 빠짐없이 설치 되었는가?,True,high,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0268,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,5,공정별 체크리스트,300,"등기구설치, 문설치, 에어컨설치",센서는 잘 작동 하는가?,센서는 잘 작동 하는가?,True,low,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0269,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,6,공정별 체크리스트,301,"등기구설치, 문설치, 에어컨설치",전기선이 노출된 곳은 없는가?,전기선이 노출된 곳은 없는가?,True,high,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0270,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,7,공정별 체크리스트,302,"등기구설치, 문설치, 에어컨설치",바탕면과 스위치가 너무 어울리지 않는 곳은 없는가?,바탕면과 스위치가 너무 어울리지 않는 곳은 없는가?,True,low,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0271,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,8,공정별 체크리스트,303,"등기구설치, 문설치, 에어컨설치",에어컨 설치시 천정 주변이 더러워 지지는 않았는가?,에어컨 설치시 천정 주변이 더러워 지지는 않았는가?,True,high,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0272,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,9,공정별 체크리스트,304,"등기구설치, 문설치, 에어컨설치",에어컨 반입시 긁거나 찍힌 곳은 없는가?,에어컨 반입시 긁거나 찍힌 곳은 없는가?,True,high,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0273,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,10,공정별 체크리스트,305,"등기구설치, 문설치, 에어컨설치",문에 손잡이를 설치할때 반드시 스토퍼를 같이 설치 하였는가,문에 손잡이를 설치할때 반드시 스토퍼를 같이 설치 하였는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,앱용 질문형 문장으로 정리
CHK-0274,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,11,공정별 체크리스트,306,"등기구설치, 문설치, 에어컨설치",문손잡이의 수직 수평은 맞게 설치되었는가?,문손잡이의 수직 수평은 맞게 설치되었는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0275,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,12,공정별 체크리스트,307,"등기구설치, 문설치, 에어컨설치",히든도어의 경우 문과 벽 라인이 맞는가?,히든도어의 경우 문과 벽 라인이 맞는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0276,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,13,공정별 체크리스트,308,"등기구설치, 문설치, 에어컨설치",문손잡이가 설치된 후 문이 흔들리지는 않는가?,문손잡이가 설치된 후 문이 흔들리지는 않는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0277,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,14,공정별 체크리스트,309,"등기구설치, 문설치, 에어컨설치",문 주변에 띄워진 간격이 균등한가?,문 주변에 띄워진 간격이 균등한가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0278,PROC_LIGHT_DOOR_AC,등기구·문·에어컨,설치,installation,,15,공정별 체크리스트,310,"등기구설치, 문설치, 에어컨설치",문이 바닥에 긁히진 않는가?,문이 바닥에 긁히진 않는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0279,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,1,공정별 체크리스트,312,"준공청소, 실리콘",구석구석 빠짐없이 청소하였는가?,구석구석 빠짐없이 청소하였는가?,True,low,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0280,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,2,공정별 체크리스트,313,"준공청소, 실리콘",지워지지 않은 공사흔적들은 없는가?,지워지지 않은 공사흔적들은 없는가?,True,low,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0281,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,3,공정별 체크리스트,314,"준공청소, 실리콘","청소후 실링팬, 팬던트등을 설치하였는가?","청소후 실링팬, 팬던트등을 설치하였는가?",True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0282,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,4,공정별 체크리스트,315,"준공청소, 실리콘",창호 보양지는 빠짐없이 벗겨졌는가?,창호 보양지는 빠짐없이 벗겨졌는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0283,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,5,공정별 체크리스트,316,"준공청소, 실리콘",싱크볼에 기스는 나지 않았는가?,싱크볼에 기스는 나지 않았는가?,True,low,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0284,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,6,공정별 체크리스트,317,"준공청소, 실리콘",현장 자재 색상에 맞는 조색실리콘을 준비하였는가?,현장 자재 색상에 맞는 조색실리콘을 준비하였는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0285,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,7,공정별 체크리스트,318,"준공청소, 실리콘",청소 후 파란색 테이프로 보수할 곳을 표시 하였는가?,청소 후 파란색 테이프로 보수할 곳을 표시 하였는가?,True,low,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0286,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,8,공정별 체크리스트,319,"준공청소, 실리콘",전자제품이 들어올곳을 미리 청소하였는가?,전자제품이 들어올곳을 미리 청소하였는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0287,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,9,공정별 체크리스트,320,"준공청소, 실리콘","고객이 들여오는 새 제품에 대하여 일정 확인을 다 하였는가?(전자제품, 가구류~)","고객이 들여오는 새 제품에 대하여 일정 확인을 다 하였는가?(전자제품, 가구류~)",True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0288,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,10,공정별 체크리스트,321,"준공청소, 실리콘",잔손보기 하자보수 일정을 잡았는가?,잔손보기 하자보수 일정을 잡았는가?,True,low,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0289,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,11,공정별 체크리스트,322,"준공청소, 실리콘",현장에 남아있는 자재는 다 치웠는가?,현장에 남아있는 자재는 다 치웠는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0290,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,12,공정별 체크리스트,323,"준공청소, 실리콘",고객에게 드릴 하자 보수용 자재는 챙겼는가?,고객에게 드릴 하자 보수용 자재는 챙겼는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0291,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,13,공정별 체크리스트,324,"준공청소, 실리콘",전체적으로 전열이 잘 들어오는지 확인을 하였는가?,전체적으로 전열이 잘 들어오는지 확인을 하였는가?,True,low,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
CHK-0292,PROC_CLEANING_SILICONE,준공청소·실리콘,준공,handover,,14,공정별 체크리스트,325,"준공청소, 실리콘",고객 요청사항이 다 충족되었는가?,고객 요청사항이 다 충족되었는가?,True,medium,NOT_STARTED,현장관리자,완료|문제있음|사진찍기|메모,미착수|진행중|완료|보류|문제발생|재확인 요청,False,
